,Reference,Assembler,NGx,Basepairs
400,Escherichia_coli,SPAdes,97,0
401,Escherichia_coli,SPAdes,98,0
402,Escherichia_coli,SPAdes,99,0
403,Escherichia_coli,SPAdes,100,0
404,Lactobacillus_fermentum,SPAdes,0,2323
405,Lactobacillus_fermentum,SPAdes,1,0
406,Lactobacillus_fermentum,SPAdes,2,0
407,Lactobacillus_fermentum,SPAdes,3,0
408,Lactobacillus_fermentum,SPAdes,4,0
409,Lactobacillus_fermentum,SPAdes,5,0
410,Lactobacillus_fermentum,SPAdes,6,0
411,Lactobacillus_fermentum,SPAdes,7,0
412,Lactobacillus_fermentum,SPAdes,8,0
413,Lactobacillus_fermentum,SPAdes,9,0
414,Lactobacillus_fermentum,SPAdes,10,0
415,Lactobacillus_fermentum,SPAdes,11,0
416,Lactobacillus_fermentum,SPAdes,12,0
417,Lactobacillus_fermentum,SPAdes,13,0
418,Lactobacillus_fermentum,SPAdes,14,0
419,Lactobacillus_fermentum,SPAdes,15,0
420,Lactobacillus_fermentum,SPAdes,16,0
421,Lactobacillus_fermentum,SPAdes,17,0
422,Lactobacillus_fermentum,SPAdes,18,0
423,Lactobacillus_fermentum,SPAdes,19,0
424,Lactobacillus_fermentum,SPAdes,20,0
425,Lactobacillus_fermentum,SPAdes,21,0
426,Lactobacillus_fermentum,SPAdes,22,0
427,Lactobacillus_fermentum,SPAdes,23,0
428,Lactobacillus_fermentum,SPAdes,24,0
429,Lactobacillus_fermentum,SPAdes,25,0
430,Lactobacillus_fermentum,SPAdes,26,0
431,Lactobacillus_fermentum,SPAdes,27,0
432,Lactobacillus_fermentum,SPAdes,28,0
433,Lactobacillus_fermentum,SPAdes,29,0
434,Lactobacillus_fermentum,SPAdes,30,0
435,Lactobacillus_fermentum,SPAdes,31,0
436,Lactobacillus_fermentum,SPAdes,32,0
437,Lactobacillus_fermentum,SPAdes,33,0
438,Lactobacillus_fermentum,SPAdes,34,0
439,Lactobacillus_fermentum,SPAdes,35,0
440,Lactobacillus_fermentum,SPAdes,36,0
441,Lactobacillus_fermentum,SPAdes,37,0
442,Lactobacillus_fermentum,SPAdes,38,0
443,Lactobacillus_fermentum,SPAdes,39,0
444,Lactobacillus_fermentum,SPAdes,40,0
445,Lactobacillus_fermentum,SPAdes,41,0
446,Lactobacillus_fermentum,SPAdes,42,0
447,Lactobacillus_fermentum,SPAdes,43,0
448,Lactobacillus_fermentum,SPAdes,44,0
449,Lactobacillus_fermentum,SPAdes,45,0
450,Lactobacillus_fermentum,SPAdes,46,0
451,Lactobacillus_fermentum,SPAdes,47,0
452,Lactobacillus_fermentum,SPAdes,48,0
453,Lactobacillus_fermentum,SPAdes,49,0
454,Lactobacillus_fermentum,SPAdes,50,0
455,Lactobacillus_fermentum,SPAdes,51,0
456,Lactobacillus_fermentum,SPAdes,52,0
457,Lactobacillus_fermentum,SPAdes,53,0
458,Lactobacillus_fermentum,SPAdes,54,0
459,Lactobacillus_fermentum,SPAdes,55,0
460,Lactobacillus_fermentum,SPAdes,56,0
461,Lactobacillus_fermentum,SPAdes,57,0
462,Lactobacillus_fermentum,SPAdes,58,0
463,Lactobacillus_fermentum,SPAdes,59,0
464,Lactobacillus_fermentum,SPAdes,60,0
465,Lactobacillus_fermentum,SPAdes,61,0
466,Lactobacillus_fermentum,SPAdes,62,0
467,Lactobacillus_fermentum,SPAdes,63,0
468,Lactobacillus_fermentum,SPAdes,64,0
469,Lactobacillus_fermentum,SPAdes,65,0
470,Lactobacillus_fermentum,SPAdes,66,0
471,Lactobacillus_fermentum,SPAdes,67,0
472,Lactobacillus_fermentum,SPAdes,68,0
473,Lactobacillus_fermentum,SPAdes,69,0
474,Lactobacillus_fermentum,SPAdes,70,0
475,Lactobacillus_fermentum,SPAdes,71,0
476,Lactobacillus_fermentum,SPAdes,72,0
477,Lactobacillus_fermentum,SPAdes,73,0
478,Lactobacillus_fermentum,SPAdes,74,0
479,Lactobacillus_fermentum,SPAdes,75,0
480,Lactobacillus_fermentum,SPAdes,76,0
481,Lactobacillus_fermentum,SPAdes,77,0
482,Lactobacillus_fermentum,SPAdes,78,0
483,Lactobacillus_fermentum,SPAdes,79,0
484,Lactobacillus_fermentum,SPAdes,80,0
485,Lactobacillus_fermentum,SPAdes,81,0
486,Lactobacillus_fermentum,SPAdes,82,0
487,Lactobacillus_fermentum,SPAdes,83,0
488,Lactobacillus_fermentum,SPAdes,84,0
489,Lactobacillus_fermentum,SPAdes,85,0
490,Lactobacillus_fermentum,SPAdes,86,0
491,Lactobacillus_fermentum,SPAdes,87,0
492,Lactobacillus_fermentum,SPAdes,88,0
493,Lactobacillus_fermentum,SPAdes,89,0
494,Lactobacillus_fermentum,SPAdes,90,0
495,Lactobacillus_fermentum,SPAdes,91,0
496,Lactobacillus_fermentum,SPAdes,92,0
497,Lactobacillus_fermentum,SPAdes,93,0
498,Lactobacillus_fermentum,SPAdes,94,0
499,Lactobacillus_fermentum,SPAdes,95,0
500,Lactobacillus_fermentum,SPAdes,96,0
501,Lactobacillus_fermentum,SPAdes,97,0
502,Lactobacillus_fermentum,SPAdes,98,0
503,Lactobacillus_fermentum,SPAdes,99,0
504,Lactobacillus_fermentum,SPAdes,100,0
505,Listeria_monocytogenes,SPAdes,0,632639
506,Listeria_monocytogenes,SPAdes,1,632639
507,Listeria_monocytogenes,SPAdes,2,632639
508,Listeria_monocytogenes,SPAdes,3,632639
509,Listeria_monocytogenes,SPAdes,4,632639
510,Listeria_monocytogenes,SPAdes,5,632639
511,Listeria_monocytogenes,SPAdes,6,632639
512,Listeria_monocytogenes,SPAdes,7,632639
513,Listeria_monocytogenes,SPAdes,8,632639
514,Listeria_monocytogenes,SPAdes,9,632639
515,Listeria_monocytogenes,SPAdes,10,632639
516,Listeria_monocytogenes,SPAdes,11,632639
517,Listeria_monocytogenes,SPAdes,12,632639
518,Listeria_monocytogenes,SPAdes,13,632639
519,Listeria_monocytogenes,SPAdes,14,632639
520,Listeria_monocytogenes,SPAdes,15,632639
521,Listeria_monocytogenes,SPAdes,16,632639
522,Listeria_monocytogenes,SPAdes,17,632639
523,Listeria_monocytogenes,SPAdes,18,632639
524,Listeria_monocytogenes,SPAdes,19,632639
525,Listeria_monocytogenes,SPAdes,20,632639
526,Listeria_monocytogenes,SPAdes,21,632639
527,Listeria_monocytogenes,SPAdes,22,543005
528,Listeria_monocytogenes,SPAdes,23,543005
529,Listeria_monocytogenes,SPAdes,24,543005
530,Listeria_monocytogenes,SPAdes,25,543005
531,Listeria_monocytogenes,SPAdes,26,543005
532,Listeria_monocytogenes,SPAdes,27,543005
533,Listeria_monocytogenes,SPAdes,28,543005
534,Listeria_monocytogenes,SPAdes,29,543005
535,Listeria_monocytogenes,SPAdes,30,543005
536,Listeria_monocytogenes,SPAdes,31,543005
537,Listeria_monocytogenes,SPAdes,32,543005
538,Listeria_monocytogenes,SPAdes,33,543005
539,Listeria_monocytogenes,SPAdes,34,543005
540,Listeria_monocytogenes,SPAdes,35,543005
541,Listeria_monocytogenes,SPAdes,36,543005
542,Listeria_monocytogenes,SPAdes,37,543005
543,Listeria_monocytogenes,SPAdes,38,543005
544,Listeria_monocytogenes,SPAdes,39,543005
545,Listeria_monocytogenes,SPAdes,40,351104
546,Listeria_monocytogenes,SPAdes,41,351104
547,Listeria_monocytogenes,SPAdes,42,351104
548,Listeria_monocytogenes,SPAdes,43,351104
549,Listeria_monocytogenes,SPAdes,44,351104
550,Listeria_monocytogenes,SPAdes,45,351104
551,Listeria_monocytogenes,SPAdes,46,351104
552,Listeria_monocytogenes,SPAdes,47,351104
553,Listeria_monocytogenes,SPAdes,48,351104
554,Listeria_monocytogenes,SPAdes,49,351104
555,Listeria_monocytogenes,SPAdes,50,351104
556,Listeria_monocytogenes,SPAdes,51,351104
557,Listeria_monocytogenes,SPAdes,52,332080
558,Listeria_monocytogenes,SPAdes,53,332080
559,Listeria_monocytogenes,SPAdes,54,332080
560,Listeria_monocytogenes,SPAdes,55,332080
561,Listeria_monocytogenes,SPAdes,56,332080
562,Listeria_monocytogenes,SPAdes,57,332080
563,Listeria_monocytogenes,SPAdes,58,332080
564,Listeria_monocytogenes,SPAdes,59,332080
565,Listeria_monocytogenes,SPAdes,60,332080
566,Listeria_monocytogenes,SPAdes,61,332080
567,Listeria_monocytogenes,SPAdes,62,332080
