,Reference,Assembler,Lx,nContigs
355,Escherichia_coli,GATBMiniaPipeline,52,30
356,Escherichia_coli,GATBMiniaPipeline,53,31
357,Escherichia_coli,GATBMiniaPipeline,54,32
358,Escherichia_coli,GATBMiniaPipeline,55,33
359,Escherichia_coli,GATBMiniaPipeline,56,34
360,Escherichia_coli,GATBMiniaPipeline,57,35
361,Escherichia_coli,GATBMiniaPipeline,58,36
362,Escherichia_coli,GATBMiniaPipeline,59,37
363,Escherichia_coli,GATBMiniaPipeline,60,38
364,Escherichia_coli,GATBMiniaPipeline,61,39
365,Escherichia_coli,GATBMiniaPipeline,62,40
366,Escherichia_coli,GATBMiniaPipeline,63,41
367,Escherichia_coli,GATBMiniaPipeline,64,42
368,Escherichia_coli,GATBMiniaPipeline,65,44
369,Escherichia_coli,GATBMiniaPipeline,66,45
370,Escherichia_coli,GATBMiniaPipeline,67,46
371,Escherichia_coli,GATBMiniaPipeline,68,48
372,Escherichia_coli,GATBMiniaPipeline,69,49
373,Escherichia_coli,GATBMiniaPipeline,70,50
374,Escherichia_coli,GATBMiniaPipeline,71,52
375,Escherichia_coli,GATBMiniaPipeline,72,53
376,Escherichia_coli,GATBMiniaPipeline,73,55
377,Escherichia_coli,GATBMiniaPipeline,74,56
378,Escherichia_coli,GATBMiniaPipeline,75,58
379,Escherichia_coli,GATBMiniaPipeline,76,60
380,Escherichia_coli,GATBMiniaPipeline,77,62
381,Escherichia_coli,GATBMiniaPipeline,78,63
382,Escherichia_coli,GATBMiniaPipeline,79,66
383,Escherichia_coli,GATBMiniaPipeline,80,68
384,Escherichia_coli,GATBMiniaPipeline,81,70
385,Escherichia_coli,GATBMiniaPipeline,82,73
386,Escherichia_coli,GATBMiniaPipeline,83,76
387,Escherichia_coli,GATBMiniaPipeline,84,79
388,Escherichia_coli,GATBMiniaPipeline,85,82
389,Escherichia_coli,GATBMiniaPipeline,86,85
390,Escherichia_coli,GATBMiniaPipeline,87,88
391,Escherichia_coli,GATBMiniaPipeline,88,92
392,Escherichia_coli,GATBMiniaPipeline,89,95
393,Escherichia_coli,GATBMiniaPipeline,90,99
394,Escherichia_coli,GATBMiniaPipeline,91,104
395,Escherichia_coli,GATBMiniaPipeline,92,109
396,Escherichia_coli,GATBMiniaPipeline,93,114
397,Escherichia_coli,GATBMiniaPipeline,94,121
398,Escherichia_coli,GATBMiniaPipeline,95,130
399,Escherichia_coli,GATBMiniaPipeline,96,143
400,Escherichia_coli,GATBMiniaPipeline,97,166
401,Escherichia_coli,GATBMiniaPipeline,98,
402,Escherichia_coli,GATBMiniaPipeline,99,
403,Escherichia_coli,GATBMiniaPipeline,100,
404,Lactobacillus_fermentum,GATBMiniaPipeline,0,0
405,Lactobacillus_fermentum,GATBMiniaPipeline,1,0
406,Lactobacillus_fermentum,GATBMiniaPipeline,2,0
