,Reference,Assembler,NGx,Basepairs
419,Lactobacillus_fermentum,GATBMiniaPipeline,15,87472
420,Lactobacillus_fermentum,GATBMiniaPipeline,16,82349
421,Lactobacillus_fermentum,GATBMiniaPipeline,17,82349
422,Lactobacillus_fermentum,GATBMiniaPipeline,18,82349
423,Lactobacillus_fermentum,GATBMiniaPipeline,19,82349
424,Lactobacillus_fermentum,GATBMiniaPipeline,20,82349
425,Lactobacillus_fermentum,GATBMiniaPipeline,21,80451
426,Lactobacillus_fermentum,GATBMiniaPipeline,22,80451
427,Lactobacillus_fermentum,GATBMiniaPipeline,23,80451
428,Lactobacillus_fermentum,GATBMiniaPipeline,24,80451
429,Lactobacillus_fermentum,GATBMiniaPipeline,25,72535
430,Lactobacillus_fermentum,GATBMiniaPipeline,26,72535
431,Lactobacillus_fermentum,GATBMiniaPipeline,27,72535
432,Lactobacillus_fermentum,GATBMiniaPipeline,28,72535
433,Lactobacillus_fermentum,GATBMiniaPipeline,29,64037
434,Lactobacillus_fermentum,GATBMiniaPipeline,30,64037
435,Lactobacillus_fermentum,GATBMiniaPipeline,31,64037
436,Lactobacillus_fermentum,GATBMiniaPipeline,32,63768
437,Lactobacillus_fermentum,GATBMiniaPipeline,33,63768
438,Lactobacillus_fermentum,GATBMiniaPipeline,34,63768
439,Lactobacillus_fermentum,GATBMiniaPipeline,35,52970
440,Lactobacillus_fermentum,GATBMiniaPipeline,36,52970
441,Lactobacillus_fermentum,GATBMiniaPipeline,37,52970
442,Lactobacillus_fermentum,GATBMiniaPipeline,38,46293
443,Lactobacillus_fermentum,GATBMiniaPipeline,39,46293
444,Lactobacillus_fermentum,GATBMiniaPipeline,40,46293
445,Lactobacillus_fermentum,GATBMiniaPipeline,41,44481
446,Lactobacillus_fermentum,GATBMiniaPipeline,42,44481
447,Lactobacillus_fermentum,GATBMiniaPipeline,43,42183
448,Lactobacillus_fermentum,GATBMiniaPipeline,44,42183
449,Lactobacillus_fermentum,GATBMiniaPipeline,45,40505
450,Lactobacillus_fermentum,GATBMiniaPipeline,46,40505
451,Lactobacillus_fermentum,GATBMiniaPipeline,47,40488
452,Lactobacillus_fermentum,GATBMiniaPipeline,48,40488
